CDS	UCE	coding_UCE	nocoding_UCE
5.606129958	8.913278956	8.681459874	8.941368292
0.736158479	0	0	0
2.038592712	2.345599725	0	2.629814204
8.012801909	11.25887868	26.04437962	9.467331133
2.293416801	2.345599725	4.340729937	2.103851363
9.400177505	12.66623852	8.681459874	13.14907102
2.54824089	5.160319396	4.340729937	5.259628407
1.104237719	1.87647978	8.681459874	1.051925681
1.868709986	2.81471967	0	3.155777044
5.407933444	6.567679231	8.681459874	6.311554089
0.396393027	0.469119945	0	0.525962841
2.293416801	2.345599725	0	2.629814204
0.622903329	0.469119945	0	0.525962841
4.72840254	5.629439341	0	6.311554089
0.594589541	0.93823989	0	1.051925681
3.907302698	7.505919121	4.340729937	7.889442611
0.198196514	0.93823989	0	1.051925681
3.539223458	7.036799176	0	7.889442611
2.972947705	5.160319396	4.340729937	5.259628407
1.557258322	1.407359835	0	1.577888522
0.906041205	0.469119945	0	0.525962841
0.36807924	0.469119945	0	0.525962841
3.935616485	2.81471967	0	3.155777044
0.990982568	0	0	0
5.181423143	7.036799176	8.681459874	6.837516929
1.302434233	1.87647978	4.340729937	1.577888522
1.783768623	2.81471967	4.340729937	2.629814204
0.84941363	2.345599725	0	2.629814204
0.283137877	0.93823989	4.340729937	0.525962841
0.141568938	0.469119945	0	0.525962841
1.33074802	2.345599725	4.340729937	2.103851363
0.056627575	0	0	0
2.576554678	4.691199451	8.681459874	4.207702726
0.877727418	0.93823989	0	1.051925681
0.169882726	0	0	0
1.075923931	0.469119945	0	0.525962841
3.737419972	5.160319396	0	5.785591248
5.011540417	3.75295956	8.681459874	3.155777044
3.539223458	5.160319396	8.681459874	4.733665567
1.359061808	2.345599725	4.340729937	2.103851363
0.453020603	0	0	0
1.33074802	1.407359835	4.340729937	1.051925681
4.275381937	3.75295956	4.340729937	3.681739885
1.104237719	0.469119945	0	0.525962841
1.783768623	4.222079506	0	4.733665567
0.36807924	0.469119945	0	0.525962841
2.888006342	1.87647978	4.340729937	1.577888522
2.491613315	3.75295956	0	4.207702726
0.962668781	1.87647978	0	2.103851363
1.160865294	0.93823989	4.340729937	0.525962841
0.198196514	0.469119945	0	0.525962841
0.877727418	1.407359835	0	1.577888522
0.424706815	0	0	0
2.463299527	2.81471967	0	3.155777044
0.594589541	1.407359835	4.340729937	1.051925681
1.783768623	0.93823989	4.340729937	0.525962841
11.58033916	12.66623852	13.02218981	12.62310818
1.670513472	3.283839615	8.681459874	2.629814204
8.437508724	18.7647978	8.681459874	19.98658795
0.736158479	0.93823989	0	1.051925681
2.888006342	3.75295956	0	4.207702726
0.792786055	3.283839615	13.02218981	2.103851363
2.54824089	1.407359835	0	1.577888522
4.218754362	5.629439341	0	6.311554089
2.095220287	1.87647978	4.340729937	1.577888522
0.084941363	0	0	0
0.48133439	0	0	0
3.709106184	7.975039066	0	8.941368292
1.189179082	0.93823989	0	1.051925681
2.18016165	4.222079506	0	4.733665567
1.812082411	1.407359835	0	1.577888522
1.670513472	4.222079506	0	4.733665567
1.387375596	2.345599725	4.340729937	2.103851363
8.097743272	13.60447841	8.681459874	14.2009967
4.190440574	7.036799176	4.340729937	7.36347977
0.028313788	0	0	0
2.321730589	3.283839615	4.340729937	3.155777044
1.613885897	1.87647978	4.340729937	1.577888522
2.944633917	4.691199451	8.681459874	4.207702726
1.019296356	1.407359835	0	1.577888522
1.415689383	0.93823989	0	1.051925681
4.388637088	4.691199451	4.340729937	4.733665567
4.813343903	6.567679231	13.02218981	5.785591248
0.226510301	0	0	0
0.311451664	0.93823989	0	1.051925681
1.302434233	3.283839615	8.681459874	2.629814204
2.010278924	1.407359835	0	1.577888522
1.415689383	3.75295956	8.681459874	3.155777044
5.294678293	6.567679231	4.340729937	6.837516929
2.321730589	4.691199451	0	5.259628407
0.877727418	0.93823989	0	1.051925681
1.33074802	1.87647978	4.340729937	1.577888522
2.0669065	1.87647978	4.340729937	1.577888522
0	0	0	0
2.831378767	2.81471967	0	3.155777044
0.990982568	1.407359835	4.340729937	1.051925681
0.990982568	0	0	0
2.718123616	1.87647978	4.340729937	1.577888522
3.454282095	5.160319396	0	5.785591248
1.585572109	2.81471967	0	3.155777044
1.755454835	1.87647978	4.340729937	1.577888522
1.613885897	1.87647978	0	2.103851363
1.585572109	0.469119945	0	0.525962841
0.537961966	0.469119945	0	0.525962841
1.500630746	2.345599725	4.340729937	2.103851363
1.104237719	0.469119945	0	0.525962841
2.208475438	3.75295956	4.340729937	3.681739885
2.265103013	1.87647978	4.340729937	1.577888522
0.169882726	0.469119945	0	0.525962841
0.990982568	1.407359835	0	1.577888522
0.48133439	0	0	0
0.651217116	0	0	0
1.783768623	2.345599725	0	2.629814204
0.594589541	0.93823989	0	1.051925681
2.746437404	6.098559286	4.340729937	6.311554089
0.056627575	0	0	0
10.5610428	12.66623852	4.340729937	13.67503386
1.387375596	1.87647978	0	2.103851363
2.350044376	4.222079506	8.681459874	3.681739885
0.424706815	0.93823989	0	1.051925681
0.084941363	0.469119945	0	0.525962841
2.095220287	0.93823989	4.340729937	0.525962841
0.311451664	1.87647978	4.340729937	1.577888522
2.378358164	3.283839615	0	3.681739885
3.114516643	2.81471967	0	3.155777044
2.859692554	2.345599725	0	2.629814204
2.406671952	1.87647978	0	2.103851363
1.274120445	0.93823989	0	1.051925681
13.5339905	27.67807676	4.340729937	30.50584476
2.208475438	3.75295956	0	4.207702726
10.75923931	15.48095819	17.36291975	15.25292238
0.084941363	0	0	0
0.764472267	1.87647978	4.340729937	1.577888522
0.594589541	0	0	0
0.821099842	0	0	0
2.010278924	1.87647978	4.340729937	1.577888522
0.226510301	0	0	0
0.48133439	0.469119945	0	0.525962841
3.341026944	2.81471967	4.340729937	2.629814204
0.962668781	0.469119945	0	0.525962841
1.302434233	1.407359835	0	1.577888522
0.056627575	0	0	0
4.813343903	5.629439341	4.340729937	5.785591248
0.169882726	0	0	0
0.509648178	0	0	0
0.113255151	0	0	0
2.095220287	2.345599725	0	2.629814204
1.812082411	0.469119945	0	0.525962841
1.613885897	1.87647978	8.681459874	1.051925681
1.047610144	0.469119945	0	0.525962841
0.622903329	0.93823989	0	1.051925681
0.651217116	0.93823989	0	1.051925681
5.776012684	0.93823989	0	1.051925681
1.755454835	5.160319396	4.340729937	5.259628407
8.069429485	11.25887868	13.02218981	11.04521966
4.048871636	2.81471967	0	3.155777044
3.284399369	4.222079506	4.340729937	4.207702726
6.540484951	13.13535846	17.36291975	12.62310818
3.114516643	4.222079506	13.02218981	3.155777044
0.84941363	0	0	0
0.48133439	0.469119945	0	0.525962841
0.934354993	1.407359835	0	1.577888522
0.311451664	0	0	0
0.453020603	0.469119945	0	0.525962841
0.962668781	0.469119945	0	0.525962841
5.634443745	10.32063879	13.02218981	9.993293974
3.482595883	4.691199451	0	5.259628407
2.095220287	1.407359835	0	1.577888522
0.962668781	0	0	0
6.4272298	9.851518846	4.340729937	10.51925681
4.105499211	4.691199451	0	5.259628407
0.226510301	1.407359835	0	1.577888522
0.36807924	0	0	0
2.293416801	4.222079506	0	4.733665567
1.160865294	0.469119945	0	0.525962841
1.755454835	1.87647978	0	2.103851363
0.283137877	0.469119945	0	0.525962841
2.038592712	2.345599725	0	2.629814204
1.585572109	1.87647978	0	2.103851363
0.141568938	0.469119945	0	0.525962841
1.302434233	1.407359835	0	1.577888522
9.598374018	15.01183824	8.681459874	15.77888522
4.020557848	4.691199451	8.681459874	4.207702726
0.056627575	0	0	0
3.425968307	2.345599725	0	2.629814204
0.84941363	0.469119945	0	0.525962841
4.954912841	5.629439341	0	6.311554089
0.707844692	0.93823989	4.340729937	0.525962841
0.339765452	0	0	0
1.444003171	2.345599725	0	2.629814204
42.32911256	100.8607882	65.11094906	105.1925681
0.169882726	0	0	0
1.670513472	2.345599725	8.681459874	1.577888522
0.679530904	0.469119945	0	0.525962841
0.283137877	0.469119945	0	0.525962841
2.888006342	2.345599725	4.340729937	2.103851363
0.169882726	0	0	0
1.613885897	0.469119945	0	0.525962841
2.095220287	2.81471967	0	3.155777044
0.707844692	1.407359835	0	1.577888522
1.500630746	0.469119945	0	0.525962841
1.444003171	0.93823989	0	1.051925681
0.48133439	0.469119945	0	0.525962841
0.84941363	2.345599725	0	2.629814204
2.831378767	2.81471967	0	3.155777044
0.906041205	0.93823989	0	1.051925681
2.293416801	7.505919121	13.02218981	6.837516929
2.888006342	2.345599725	0	2.629814204
1.359061808	1.87647978	0	2.103851363
2.095220287	2.345599725	4.340729937	2.103851363
1.840396198	3.283839615	0	3.681739885
0.651217116	1.87647978	0	2.103851363
0.311451664	1.87647978	4.340729937	1.577888522
0.84941363	1.87647978	8.681459874	1.051925681
3.142830431	4.222079506	8.681459874	3.681739885
1.047610144	1.407359835	0	1.577888522
1.075923931	1.87647978	0	2.103851363
1.557258322	1.87647978	0	2.103851363
3.624164821	4.691199451	0	5.259628407
1.387375596	1.407359835	4.340729937	1.051925681
0.169882726	0.469119945	0	0.525962841
0.679530904	2.345599725	4.340729937	2.103851363
3.142830431	2.345599725	4.340729937	2.103851363
0.453020603	0.469119945	0	0.525962841
0.453020603	0	0	0
1.019296356	1.407359835	0	1.577888522
0.792786055	2.345599725	0	2.629814204
1.585572109	0.469119945	0	0.525962841
8.692332813	11.72799863	26.04437962	9.993293974
2.095220287	3.75295956	4.340729937	3.681739885
1.585572109	1.407359835	4.340729937	1.051925681
2.265103013	3.283839615	8.681459874	2.629814204
0.254824089	0	0	0
0.566275753	0.469119945	4.340729937	0
10.22127735	6.567679231	8.681459874	6.311554089
0.141568938	0.469119945	0	0.525962841
1.727141048	3.283839615	0	3.681739885
0.594589541	0.469119945	0	0.525962841
0.877727418	2.81471967	4.340729937	2.629814204
0.028313788	0	0	0
0.339765452	0	0	0
5.20973693	6.567679231	8.681459874	6.311554089
3.086202855	4.691199451	4.340729937	4.733665567
1.415689383	1.407359835	4.340729937	1.051925681
18.09251032	15.01183824	13.02218981	15.25292238
2.406671952	1.87647978	8.681459874	1.051925681
7.786291608	12.19711857	8.681459874	12.62310818
1.897023774	1.87647978	0	2.103851363
1.415689383	0.93823989	0	1.051925681
1.868709986	6.567679231	0	7.36347977
4.133812999	5.160319396	0	5.785591248
9.371863717	15.95007813	17.36291975	15.77888522
1.359061808	6.567679231	4.340729937	6.837516929
1.953651349	4.222079506	8.681459874	3.681739885
0.254824089	0.93823989	0	1.051925681
1.642199685	2.81471967	8.681459874	2.103851363
1.245806657	1.87647978	0	2.103851363
0.877727418	0.93823989	4.340729937	0.525962841
1.047610144	2.345599725	4.340729937	2.103851363
1.21749287	0	0	0
2.888006342	1.407359835	0	1.577888522
12.37312521	19.23391775	13.02218981	19.98658795
0.141568938	0.469119945	0	0.525962841
2.859692554	5.160319396	4.340729937	5.259628407
2.54824089	5.629439341	4.340729937	5.785591248
0.566275753	0.93823989	0	1.051925681
3.454282095	7.036799176	8.681459874	6.837516929
5.068167992	7.036799176	0	7.889442611
1.755454835	0.93823989	0	1.051925681
1.274120445	3.283839615	0	3.681739885
3.142830431	3.75295956	0	4.207702726
1.21749287	0.93823989	0	1.051925681
2.972947705	0.93823989	0	1.051925681
0.424706815	0	0	0
2.491613315	2.81471967	0	3.155777044
0.396393027	0.469119945	0	0.525962841
3.02957528	4.222079506	0	4.733665567
0.651217116	0.93823989	0	1.051925681
3.341026944	6.567679231	4.340729937	6.837516929
0.651217116	0.469119945	0	0.525962841
0.028313788	0	0	0
1.415689383	0.93823989	4.340729937	0.525962841
2.944633917	7.505919121	4.340729937	7.889442611
1.840396198	2.81471967	4.340729937	2.629814204
2.519927102	2.345599725	4.340729937	2.103851363
3.624164821	2.81471967	4.340729937	2.629814204
0	0	0	0
0.84941363	1.407359835	4.340729937	1.051925681
0	0.469119945	0	0.525962841
2.293416801	8.444159011	8.681459874	8.415405452
1.557258322	4.691199451	0	5.259628407
0.821099842	1.87647978	8.681459874	1.051925681
6.144091923	7.036799176	13.02218981	6.311554089
10.92912204	10.78975874	8.681459874	11.04521966
1.387375596	1.407359835	4.340729937	1.051925681
4.332009513	8.444159011	4.340729937	8.941368292
3.057889068	6.098559286	4.340729937	6.311554089
0.056627575	0	0	0
0.028313788	0	0	0
0.962668781	0	0	0
1.812082411	2.345599725	0	2.629814204
1.783768623	2.345599725	4.340729937	2.103851363
0.679530904	1.87647978	0	2.103851363
9.201980991	15.48095819	8.681459874	16.30484806
1.472316959	1.87647978	4.340729937	1.577888522
1.415689383	1.407359835	0	1.577888522
0.198196514	0	0	0
0.707844692	0.93823989	0	1.051925681
0.594589541	0.93823989	0	1.051925681
1.415689383	1.407359835	4.340729937	1.051925681
0.453020603	0.469119945	0	0.525962841
42.64056422	65.20767236	65.11094906	65.21939225
4.105499211	5.160319396	8.681459874	4.733665567
1.075923931	1.87647978	0	2.103851363
1.075923931	0.93823989	0	1.051925681
1.897023774	0.469119945	0	0.525962841
1.047610144	2.81471967	0	3.155777044
0.113255151	0	0	0
0.962668781	1.407359835	0	1.577888522
2.604868465	7.036799176	8.681459874	6.837516929
1.359061808	2.345599725	0	2.629814204
1.019296356	0	0	0
2.095220287	1.407359835	0	1.577888522
0.707844692	0.93823989	0	1.051925681
4.445264663	3.75295956	4.340729937	3.681739885
0.736158479	0.93823989	0	1.051925681
0.821099842	1.407359835	4.340729937	1.051925681
1.500630746	1.407359835	4.340729937	1.051925681
1.528944534	4.691199451	0	5.259628407
1.727141048	1.407359835	4.340729937	1.051925681
4.048871636	6.098559286	4.340729937	6.311554089
0.821099842	0.469119945	4.340729937	0
0.792786055	0	0	0
0.028313788	0	0	0
1.642199685	1.87647978	4.340729937	1.577888522
1.585572109	0.93823989	4.340729937	0.525962841
1.897023774	1.407359835	8.681459874	0.525962841
0.962668781	0.93823989	0	1.051925681
0.36807924	1.407359835	0	1.577888522
0.594589541	1.407359835	0	1.577888522
1.472316959	4.691199451	4.340729937	4.733665567
0.622903329	0.93823989	0	1.051925681
1.642199685	1.407359835	0	1.577888522
1.981965137	1.87647978	4.340729937	1.577888522
0.113255151	0	0	0
3.39765452	5.160319396	0	5.785591248
1.33074802	0.93823989	0	1.051925681
1.415689383	0.469119945	0	0.525962841
1.670513472	1.87647978	0	2.103851363
2.888006342	7.505919121	8.681459874	7.36347977
0.254824089	0.93823989	0	1.051925681
2.321730589	1.87647978	0	2.103851363
2.689809828	0.93823989	0	1.051925681
1.585572109	0.93823989	0	1.051925681
2.208475438	1.87647978	8.681459874	1.051925681
0.424706815	0.469119945	0	0.525962841
4.445264663	4.222079506	0	4.733665567
0.509648178	0.93823989	0	1.051925681
1.302434233	0.469119945	0	0.525962841
10.22127735	14.07359835	8.681459874	14.72695954
0.396393027	1.407359835	0	1.577888522
0.028313788	0	0	0
2.491613315	4.691199451	8.681459874	4.207702726
1.868709986	1.407359835	0	1.577888522
0.283137877	0	0	0
0.36807924	0.93823989	0	1.051925681
0.141568938	0	0	0
2.774751191	6.567679231	0	7.36347977
0.226510301	0	0	0
1.557258322	0.469119945	0	0.525962841
1.528944534	0.469119945	0	0.525962841
0.736158479	0.93823989	4.340729937	0.525962841
0.36807924	1.87647978	0	2.103851363
1.868709986	3.283839615	0	3.681739885
0.736158479	0.469119945	0	0.525962841
0.990982568	0	0	0
0.764472267	0.93823989	0	1.051925681
1.387375596	1.87647978	0	2.103851363
1.274120445	1.407359835	0	1.577888522
14.89305231	12.66623852	4.340729937	13.67503386
0.424706815	0.93823989	0	1.051925681
2.038592712	3.283839615	8.681459874	2.629814204
0.906041205	1.407359835	0	1.577888522
0.453020603	0.93823989	0	1.051925681
5.436247232	6.098559286	4.340729937	6.311554089
5.464561019	10.78975874	8.681459874	11.04521966
2.831378767	2.81471967	0	3.155777044
1.783768623	7.036799176	0	7.889442611
0.028313788	0	0	0
166.7398956	170.75966	199.6735771	167.2561834
0.113255151	0	0	0
1.557258322	2.345599725	0	2.629814204
1.897023774	4.222079506	0	4.733665567
0.821099842	0.93823989	0	1.051925681
1.981965137	4.222079506	0	4.733665567
3.51090967	4.222079506	4.340729937	4.207702726
5.20973693	7.036799176	4.340729937	7.36347977
0.056627575	0	0	0
1.387375596	1.87647978	4.340729937	1.577888522
2.774751191	4.222079506	4.340729937	4.207702726
0.311451664	0.469119945	0	0.525962841
16.33705548	41.28255516	26.04437962	43.12895294
2.236789226	0.93823989	0	1.051925681
2.378358164	0.93823989	4.340729937	0.525962841
1.019296356	0	0	0
0.424706815	0.469119945	0	0.525962841
2.321730589	2.81471967	4.340729937	2.629814204
1.189179082	0.469119945	0	0.525962841
3.51090967	3.75295956	8.681459874	3.155777044
6.257347074	4.691199451	0	5.259628407
1.274120445	1.407359835	4.340729937	1.051925681
0.36807924	1.407359835	0	1.577888522
1.21749287	1.407359835	0	1.577888522
0.028313788	0.469119945	0	0.525962841
5.889267834	5.160319396	8.681459874	4.733665567
1.132551507	1.87647978	0	2.103851363
1.472316959	2.81471967	0	3.155777044
0.651217116	0.93823989	0	1.051925681
0.707844692	1.87647978	0	2.103851363
2.293416801	1.87647978	8.681459874	1.051925681
1.444003171	0.93823989	0	1.051925681
0.339765452	0.93823989	0	1.051925681
2.54824089	3.283839615	8.681459874	2.629814204
0.651217116	0.93823989	0	1.051925681
0.113255151	0	0	0
2.54824089	3.75295956	0	4.207702726
1.642199685	0.93823989	4.340729937	0.525962841
0.622903329	0.93823989	0	1.051925681
1.868709986	3.75295956	13.02218981	2.629814204
0.821099842	0.93823989	0	1.051925681
0.36807924	0	0	0
2.491613315	5.629439341	8.681459874	5.259628407
1.302434233	2.345599725	4.340729937	2.103851363
15.96897624	17.82655791	26.04437962	16.8308109
4.501892239	3.75295956	4.340729937	3.681739885
0.056627575	0.469119945	0	0.525962841
0.311451664	0.469119945	0	0.525962841
3.709106184	5.629439341	4.340729937	5.785591248
1.160865294	1.87647978	0	2.103851363
0.36807924	0.469119945	0	0.525962841
0.821099842	0	0	0
2.265103013	1.87647978	4.340729937	1.577888522
7.333271005	5.629439341	8.681459874	5.259628407
0.283137877	0.469119945	4.340729937	0
1.132551507	2.81471967	8.681459874	2.103851363
7.333271005	9.382398901	30.38510956	6.837516929
1.415689383	1.87647978	4.340729937	1.577888522
3.794047547	2.81471967	0	3.155777044
2.576554678	4.222079506	4.340729937	4.207702726
1.783768623	2.345599725	4.340729937	2.103851363
0.169882726	0	0	0
0.283137877	0	0	0
2.010278924	0.469119945	0	0.525962841
2.519927102	2.81471967	0	3.155777044
3.425968307	7.975039066	13.02218981	7.36347977
1.585572109	1.407359835	13.02218981	0
3.199458006	4.222079506	8.681459874	3.681739885
0.339765452	0	0	0
0.792786055	0.469119945	0	0.525962841
1.33074802	1.407359835	0	1.577888522
0.311451664	0	0	0
1.897023774	3.283839615	4.340729937	3.155777044
0.339765452	0	0	0
1.783768623	1.87647978	4.340729937	1.577888522
1.047610144	2.81471967	4.340729937	2.629814204
3.87898891	8.913278956	0	9.993293974
0.764472267	0.93823989	0	1.051925681
11.38214264	15.95007813	17.36291975	15.77888522
0.453020603	0.469119945	4.340729937	0
0.028313788	0	0	0
1.019296356	1.87647978	4.340729937	1.577888522
2.718123616	2.345599725	4.340729937	2.103851363
0.679530904	2.345599725	4.340729937	2.103851363
5.804326471	6.567679231	0	7.36347977
1.925337561	7.036799176	0	7.889442611
2.491613315	2.81471967	4.340729937	2.629814204
1.897023774	2.81471967	0	3.155777044
0.877727418	1.407359835	0	1.577888522
0.707844692	0.469119945	0	0.525962841
1.274120445	0	0	0
6.483857375	9.382398901	13.02218981	8.941368292
1.387375596	3.75295956	0	4.207702726
1.783768623	2.81471967	0	3.155777044
5.039854204	7.036799176	4.340729937	7.36347977
3.39765452	8.913278956	13.02218981	8.415405452
4.785030115	2.81471967	4.340729937	2.629814204
1.33074802	1.87647978	4.340729937	1.577888522
0.707844692	0.469119945	0	0.525962841
2.321730589	2.81471967	4.340729937	2.629814204
1.21749287	0.93823989	0	1.051925681
4.105499211	4.222079506	0	4.733665567
1.642199685	1.87647978	8.681459874	1.051925681
1.868709986	0.93823989	0	1.051925681
4.586833602	9.382398901	8.681459874	9.467331133
3.256085581	1.407359835	0	1.577888522
2.378358164	5.160319396	0	5.785591248
4.162126787	4.691199451	13.02218981	3.681739885
0.113255151	0	0	0
0.056627575	0	0	0
1.981965137	2.345599725	0	2.629814204
2.350044376	2.345599725	0	2.629814204
1.585572109	2.345599725	4.340729937	2.103851363
0.679530904	0.469119945	0	0.525962841
15.03462125	17.82655791	21.70364969	17.35677374
3.454282095	4.691199451	4.340729937	4.733665567
2.406671952	2.81471967	4.340729937	2.629814204
3.057889068	3.75295956	4.340729937	3.681739885
0.594589541	1.407359835	4.340729937	1.051925681
1.557258322	2.345599725	8.681459874	1.577888522
1.613885897	2.81471967	4.340729937	2.629814204
3.850675122	4.691199451	0	5.259628407
0.311451664	0.469119945	0	0.525962841
4.841657691	5.629439341	4.340729937	5.785591248
2.519927102	1.87647978	0	2.103851363
0.764472267	0.93823989	0	1.051925681
2.236789226	2.81471967	8.681459874	2.103851363
1.245806657	0.469119945	0	0.525962841
0.594589541	0.469119945	0	0.525962841
3.624164821	8.913278956	8.681459874	8.941368292
0.962668781	0.469119945	0	0.525962841
0.396393027	0.469119945	0	0.525962841
5.294678293	11.72799863	4.340729937	12.62310818
0.339765452	0.93823989	0	1.051925681
2.803064979	4.691199451	4.340729937	4.733665567
0.821099842	0.469119945	0	0.525962841
2.265103013	1.407359835	0	1.577888522
1.755454835	5.629439341	0	6.311554089
0.36807924	0.469119945	0	0.525962841
0.028313788	0	0	0
0.36807924	0.469119945	4.340729937	0
3.765733759	2.81471967	0	3.155777044
3.057889068	6.098559286	17.36291975	4.733665567
0.792786055	1.407359835	4.340729937	1.051925681
0.169882726	0	0	0
1.981965137	2.345599725	0	2.629814204
5.436247232	6.098559286	8.681459874	5.785591248
0.651217116	2.345599725	0	2.629814204
2.123534075	1.87647978	4.340729937	1.577888522
1.642199685	1.87647978	0	2.103851363
0.084941363	0	0	0
6.540484951	5.160319396	4.340729937	5.259628407
3.086202855	4.222079506	8.681459874	3.681739885
1.783768623	0.93823989	0	1.051925681
0.622903329	0	0	0
1.69882726	2.345599725	0	2.629814204
0.028313788	0	0	0
1.359061808	2.345599725	4.340729937	2.103851363
4.445264663	4.691199451	4.340729937	4.733665567
1.727141048	2.345599725	4.340729937	2.103851363
9.739942957	12.66623852	0	14.2009967
0.311451664	0	0	0
2.151847863	1.87647978	4.340729937	1.577888522
2.434985739	2.345599725	8.681459874	1.577888522
1.925337561	2.81471967	0	3.155777044
6.90856419	6.098559286	0	6.837516929
1.132551507	0.469119945	0	0.525962841
0.169882726	0.469119945	0	0.525962841
0.169882726	0.469119945	0	0.525962841
1.019296356	0	0	0
0.396393027	0	0	0
7.418212368	12.19711857	0	13.67503386
1.642199685	4.222079506	8.681459874	3.681739885
0.821099842	0.93823989	0	1.051925681
2.859692554	2.345599725	4.340729937	2.103851363
1.359061808	1.407359835	0	1.577888522
0.509648178	0.93823989	0	1.051925681
7.361584793	20.64127758	8.681459874	22.09043931
0.537961966	0	0	0
1.019296356	1.87647978	0	2.103851363
1.075923931	0.93823989	4.340729937	0.525962841
1.642199685	2.81471967	8.681459874	2.103851363
0.651217116	2.345599725	0	2.629814204
0.084941363	0	0	0
1.897023774	3.75295956	8.681459874	3.155777044
1.897023774	4.222079506	4.340729937	4.207702726
0.48133439	0.469119945	0	0.525962841
1.755454835	1.87647978	4.340729937	1.577888522
3.341026944	3.283839615	8.681459874	2.629814204
0.339765452	0	0	0
2.038592712	2.81471967	0	3.155777044
4.275381937	5.629439341	8.681459874	5.259628407
1.160865294	3.283839615	4.340729937	3.155777044
0.028313788	0	0	0
0.707844692	2.81471967	0	3.155777044
10.1080222	11.25887868	17.36291975	10.51925681
1.925337561	2.81471967	4.340729937	2.629814204
1.500630746	1.87647978	0	2.103851363
0.311451664	0	0	0
1.132551507	1.407359835	4.340729937	1.051925681
0.566275753	0	0	0
0.311451664	0.93823989	8.681459874	0
3.171144218	2.81471967	0	3.155777044
8.890529327	7.975039066	8.681459874	7.889442611
3.539223458	3.283839615	4.340729937	3.155777044
0.113255151	0	0	0
0.594589541	1.407359835	0	1.577888522
0.990982568	0.469119945	0	0.525962841
2.888006342	3.75295956	4.340729937	3.681739885
1.69882726	0.93823989	0	1.051925681
1.557258322	0.93823989	4.340729937	0.525962841
2.604868465	6.567679231	0	7.36347977
0.36807924	0.469119945	0	0.525962841
1.387375596	2.81471967	0	3.155777044
7.503153731	7.975039066	4.340729937	8.415405452
1.69882726	1.87647978	0	2.103851363
0.028313788	0	0	0
0.962668781	0.93823989	4.340729937	0.525962841
11.04237719	11.72799863	13.02218981	11.5711825
0.764472267	0	0	0
19.5081997	18.7647978	30.38510956	17.35677374
9.08872584	12.19711857	13.02218981	12.09714534
2.123534075	2.81471967	0	3.155777044
2.576554678	3.75295956	0	4.207702726
0.48133439	0.469119945	0	0.525962841
1.500630746	2.345599725	4.340729937	2.103851363
0.707844692	0.93823989	0	1.051925681
3.312713157	3.75295956	0	4.207702726
1.21749287	0.469119945	0	0.525962841
1.472316959	1.87647978	4.340729937	1.577888522
0.283137877	0.469119945	0	0.525962841
0.877727418	0.93823989	4.340729937	0.525962841
0.36807924	0.93823989	0	1.051925681
1.812082411	3.75295956	4.340729937	3.681739885
1.925337561	3.283839615	0	3.681739885
10.3345325	17.82655791	4.340729937	19.46062511
5.606129958	5.629439341	8.681459874	5.259628407
1.33074802	3.283839615	0	3.681739885
3.142830431	5.160319396	13.02218981	4.207702726
2.54824089	5.160319396	0	5.785591248
0.622903329	0.93823989	0	1.051925681
5.238050718	6.098559286	13.02218981	5.259628407
1.047610144	1.407359835	0	1.577888522
1.642199685	2.345599725	0	2.629814204
5.068167992	7.036799176	4.340729937	7.36347977
2.633182253	2.81471967	4.340729937	2.629814204
0.990982568	0.93823989	8.681459874	0
1.981965137	2.345599725	4.340729937	2.103851363
8.465822512	14.07359835	13.02218981	14.2009967
2.265103013	1.87647978	4.340729937	1.577888522
1.812082411	3.283839615	4.340729937	3.155777044
1.132551507	2.345599725	0	2.629814204
3.142830431	3.75295956	4.340729937	3.681739885
0.056627575	0	0	0
2.491613315	1.407359835	0	1.577888522
5.20973693	6.098559286	0	6.837516929
0.198196514	0	0	0
1.444003171	3.283839615	0	3.681739885
0.226510301	0.93823989	4.340729937	0.525962841
2.236789226	1.407359835	0	1.577888522
0.113255151	0	0	0
3.652478609	2.345599725	0	2.629814204
0.821099842	2.345599725	13.02218981	1.051925681
1.840396198	1.407359835	0	1.577888522
1.104237719	1.87647978	8.681459874	1.051925681
0.283137877	0.469119945	0	0.525962841
2.0669065	1.407359835	0	1.577888522
1.274120445	1.407359835	4.340729937	1.051925681
0.679530904	0	0	0
3.963930273	5.629439341	4.340729937	5.785591248
3.539223458	5.629439341	8.681459874	5.259628407
1.727141048	0.93823989	0	1.051925681
1.019296356	0	0	0
6.710367677	12.19711857	21.70364969	11.04521966
1.189179082	0.93823989	0	1.051925681
1.981965137	1.87647978	0	2.103851363
5.662757533	11.25887868	4.340729937	12.09714534
0.962668781	1.407359835	4.340729937	1.051925681
2.91632013	2.81471967	0	3.155777044
1.302434233	2.345599725	0	2.629814204
6.597112526	10.78975874	8.681459874	11.04521966
2.746437404	2.81471967	4.340729937	2.629814204
3.39765452	5.160319396	0	5.785591248
1.415689383	2.81471967	8.681459874	2.103851363
0.877727418	2.81471967	0	3.155777044
3.171144218	6.567679231	8.681459874	6.311554089
11.0140634	15.95007813	17.36291975	15.77888522
0.36807924	2.345599725	0	2.629814204
1.019296356	0.93823989	0	1.051925681
0.339765452	0.469119945	0	0.525962841
3.425968307	2.81471967	0	3.155777044
2.859692554	2.345599725	0	2.629814204
0.198196514	0.93823989	8.681459874	0
